name,location,area,urlinf,imginf
牛岳温泉（うしだけ）,富山県,中部,https://www.yukoyuko.net/onsen/1717,https://static.yukoyuko.net/images/onsen/onsen_1717_0001.jpg
南九州　頴娃（みなみきゅうしゅう・えい）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1720,https://static.yukoyuko.net/images/onsen/onsen_1720_0001.jpg
飯岡温泉（いいおか）,千葉県,関東,https://www.yukoyuko.net/onsen/1721,https://static.yukoyuko.net/images/onsen/onsen_1721_0001.jpg
浮島温泉（ふとう）,静岡県,中部,https://www.yukoyuko.net/onsen/1723,https://static.yukoyuko.net/images/onsen/onsen_1723_0001.jpg
神湯温泉（かみゆ）,新潟県,中部,https://www.yukoyuko.net/onsen/1725,https://static.yukoyuko.net/images/onsen/onsen_1725_0001.jpg
祁答院温泉（けどういん）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1732,https://static.yukoyuko.net/images/onsen/onsen_1732_0001.jpg
白川温泉（しらかわ）,熊本県,九州,https://www.yukoyuko.net/onsen/1733,https://static.yukoyuko.net/images/onsen/onsen_1733_0001.jpg
浜の湯温泉（はまのゆ）,熊本県,九州,https://www.yukoyuko.net/onsen/1748,https://static.yukoyuko.net/images/onsen/onsen_1748_0001.jpg
天降川温泉（あもりがわ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1749,https://static.yukoyuko.net/images/onsen/onsen_1749_0001.jpg
トーカン岩手山温泉（とーかんいわてさん）,岩手県,東北,https://www.yukoyuko.net/onsen/1753,https://static.yukoyuko.net/images/common/no-image.jpg
いろは島温泉（いろはじま）,佐賀県,九州,https://www.yukoyuko.net/onsen/1754,https://static.yukoyuko.net/images/onsen/onsen_1754_0001.jpg
鶴居温泉（つるい）,北海道,北海道,https://www.yukoyuko.net/onsen/1759,https://static.yukoyuko.net/images/onsen/onsen_1759_0001.jpg
小野小町温泉（おののこまち）,京都府,近畿,https://www.yukoyuko.net/onsen/1760,https://static.yukoyuko.net/images/common/no-image.jpg
小土肥温泉（おどい）,静岡県,中部,https://www.yukoyuko.net/onsen/1762,https://static.yukoyuko.net/images/onsen/onsen_1762_0001.jpg
新大秋温泉（しんたいあき）,青森県,東北,https://www.yukoyuko.net/onsen/1777,https://static.yukoyuko.net/images/common/no-image.jpg
桃沢温泉（ももさわ）,静岡県,中部,https://www.yukoyuko.net/onsen/1785,https://static.yukoyuko.net/images/onsen/onsen_1785_0001.jpg
磐梯宝温泉（ばんだいたから）,福島県,東北,https://www.yukoyuko.net/onsen/1807,https://static.yukoyuko.net/images/onsen/onsen_1807_0001.jpg
白金温泉　黄金の湯（しろかね　こがねのゆ）,熊本県,九州,https://www.yukoyuko.net/onsen/1813,https://static.yukoyuko.net/images/onsen/onsen_1813_0001.jpg
蓼科三室温泉（たてしなみむろ）,長野県,中部,https://www.yukoyuko.net/onsen/1814,https://static.yukoyuko.net/images/onsen/onsen_1814_0001.jpg
小砂温泉（こいさご）,栃木県,関東,https://www.yukoyuko.net/onsen/1816,https://static.yukoyuko.net/images/onsen/onsen_1816_0001.jpg
下仁田温泉（しもにた）,群馬県,関東,https://www.yukoyuko.net/onsen/1817,https://static.yukoyuko.net/images/onsen/onsen_1817_0001.jpg
高崎観音山温泉（たかさきかんのんやま）,群馬県,関東,https://www.yukoyuko.net/onsen/1818,https://static.yukoyuko.net/images/onsen/onsen_1818_0001.jpg
白馬龍神温泉（はくばりゅうじん）,長野県,中部,https://www.yukoyuko.net/onsen/1820,https://static.yukoyuko.net/images/onsen/onsen_1820_0001.jpg
倉真温泉（くらみ）,静岡県,中部,https://www.yukoyuko.net/onsen/1821,https://static.yukoyuko.net/images/onsen/onsen_1821_0001.jpg
月形温泉（つきがた）,北海道,北海道,https://www.yukoyuko.net/onsen/1826,https://static.yukoyuko.net/images/onsen/onsen_1826_0001.jpg
柿野温泉（かきの）,岐阜県,中部,https://www.yukoyuko.net/onsen/1828,https://static.yukoyuko.net/images/onsen/onsen_1828_0001.jpg
滝の上温泉（たきのうえ）,熊本県,九州,https://www.yukoyuko.net/onsen/1830,https://static.yukoyuko.net/images/onsen/onsen_1830_0001.jpg
岩尾別温泉（いわおべつ）,北海道,北海道,https://www.yukoyuko.net/onsen/1833,https://static.yukoyuko.net/images/onsen/onsen_1833_0001.jpg
大室温泉（おおむろ）,静岡県,中部,https://www.yukoyuko.net/onsen/1839,https://static.yukoyuko.net/images/onsen/onsen_1839_0001.jpg
湯の元温泉（ゆのもと）,北海道,北海道,https://www.yukoyuko.net/onsen/1840,https://static.yukoyuko.net/images/onsen/onsen_1840_0001.jpg
天草 弓ヶ浜温泉（あまくさ　ゆみがはま）,熊本県,九州,https://www.yukoyuko.net/onsen/1842,https://static.yukoyuko.net/images/onsen/onsen_1842_0001.jpg
ぬかびら源泉郷（ぬかびらげんせんきょう）,北海道,北海道,https://www.yukoyuko.net/onsen/1847,https://static.yukoyuko.net/images/onsen/onsen_1847_0001.jpg
歌登温泉（うたのぼり）,北海道,北海道,https://www.yukoyuko.net/onsen/1862,https://static.yukoyuko.net/images/onsen/onsen_1862_0001.jpg
枝幸温泉（えさし）,北海道,北海道,https://www.yukoyuko.net/onsen/1863,https://static.yukoyuko.net/images/onsen/onsen_1863_0001.jpg
開聞温泉（かいもん）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1866,https://static.yukoyuko.net/images/onsen/onsen_1866_0001.jpg
板留温泉（いたどめ）,青森県,東北,https://www.yukoyuko.net/onsen/1867,https://static.yukoyuko.net/images/common/no-image.jpg
ニセコ駅前温泉（にせこえきまえ）,北海道,北海道,https://www.yukoyuko.net/onsen/1871,https://static.yukoyuko.net/images/onsen/onsen_1871_0001.jpg
ニセコ薬師温泉（にせこやくし）,北海道,北海道,https://www.yukoyuko.net/onsen/1874,https://static.yukoyuko.net/images/onsen/onsen_1874_0001.jpg
ニセコ湯本温泉（にせこゆもと）,北海道,北海道,https://www.yukoyuko.net/onsen/1875,https://static.yukoyuko.net/images/onsen/onsen_1875_0001.jpg
ニセコ黄金温泉（にせここがね）,北海道,北海道,https://www.yukoyuko.net/onsen/1876,https://static.yukoyuko.net/images/onsen/onsen_1876_0001.jpg
ニセコワイス高原温泉（にせこわいすこうげん）,北海道,北海道,https://www.yukoyuko.net/onsen/1877,https://static.yukoyuko.net/images/onsen/onsen_1877_0001.jpg
倶知安温泉（くっちゃん）,北海道,北海道,https://www.yukoyuko.net/onsen/1878,https://static.yukoyuko.net/images/onsen/onsen_1878_0001.jpg
ニセコ湯の里温泉（にせこゆのさと）,北海道,北海道,https://www.yukoyuko.net/onsen/1879,https://static.yukoyuko.net/images/onsen/onsen_1879_0001.jpg
高倉山温泉（たかくらやま）,岩手県,東北,https://www.yukoyuko.net/onsen/1881,https://static.yukoyuko.net/images/onsen/onsen_1881_0001.jpg
金矢温泉（かなや）,岩手県,東北,https://www.yukoyuko.net/onsen/1883,https://static.yukoyuko.net/images/onsen/onsen_1883_0001.jpg
一本松温泉（いっぽんまつ）,秋田県,東北,https://www.yukoyuko.net/onsen/1884,https://static.yukoyuko.net/images/onsen/onsen_1884_0001.jpg
休暇村乳頭温泉郷（きゅうかむらにゅうとう）,秋田県,東北,https://www.yukoyuko.net/onsen/1885,https://static.yukoyuko.net/images/onsen/onsen_1885_0001.jpg
大深温泉（おおぶか）,秋田県,東北,https://www.yukoyuko.net/onsen/1886,https://static.yukoyuko.net/images/onsen/onsen_1886_0001.jpg
銭川温泉（ぜにかわ）,秋田県,東北,https://www.yukoyuko.net/onsen/1887,https://static.yukoyuko.net/images/onsen/onsen_1887_0001.jpg
東トロコ温泉（ひがしとろこ）,秋田県,東北,https://www.yukoyuko.net/onsen/1888,https://static.yukoyuko.net/images/onsen/onsen_1888_0001.jpg
新玉川温泉（しんたまがわ）,秋田県,東北,https://www.yukoyuko.net/onsen/1889,https://static.yukoyuko.net/images/onsen/onsen_1889_0001.jpg
宮沢温泉（みやざわ）,宮城県,東北,https://www.yukoyuko.net/onsen/1890,https://static.yukoyuko.net/images/onsen/onsen_1890_0001.jpg
北温泉（きた）,栃木県,関東,https://www.yukoyuko.net/onsen/1891,https://static.yukoyuko.net/images/onsen/onsen_1891_0001.jpg
向山温泉（むこうやま）,群馬県,関東,https://www.yukoyuko.net/onsen/1892,https://static.yukoyuko.net/images/onsen/onsen_1892_0001.jpg
岩井湯元温泉（いわいゆもと）,千葉県,関東,https://www.yukoyuko.net/onsen/1893,https://static.yukoyuko.net/images/onsen/onsen_1893_0001.jpg
南房総白浜温泉（みなみぼうそうしらはま）,千葉県,関東,https://www.yukoyuko.net/onsen/1894,https://static.yukoyuko.net/images/onsen/onsen_1894_0001.jpg
房総白浜温泉（ぼうそうしらはま）,千葉県,関東,https://www.yukoyuko.net/onsen/1895,https://static.yukoyuko.net/images/onsen/onsen_1895_0001.jpg
白浜元湯温泉（しらはまもとゆ）,千葉県,関東,https://www.yukoyuko.net/onsen/1896,https://static.yukoyuko.net/images/onsen/onsen_1896_0001.jpg
白浜飯田屋温泉（しらはまいいだや）,千葉県,関東,https://www.yukoyuko.net/onsen/1897,https://static.yukoyuko.net/images/onsen/onsen_1897_0001.jpg
相生の湯（あいおいのゆ）,千葉県,関東,https://www.yukoyuko.net/onsen/1898,https://static.yukoyuko.net/images/onsen/onsen_1898_0001.jpg
しあわせ温泉（しあわせ）,千葉県,関東,https://www.yukoyuko.net/onsen/1899,https://static.yukoyuko.net/images/onsen/onsen_1899_0001.jpg
矢原温泉（やわら）,千葉県,関東,https://www.yukoyuko.net/onsen/1900,https://static.yukoyuko.net/images/onsen/onsen_1900_0001.jpg
千倉瀬戸浜温泉（ちくらせとはま）,千葉県,関東,https://www.yukoyuko.net/onsen/1901,https://static.yukoyuko.net/images/onsen/onsen_1901_0001.jpg
千倉元湯温泉（ちくらゆもと）,千葉県,関東,https://www.yukoyuko.net/onsen/1902,https://static.yukoyuko.net/images/onsen/onsen_1902_0001.jpg
川崎有馬温泉（かわさきありま）,神奈川県,関東,https://www.yukoyuko.net/onsen/1903,https://static.yukoyuko.net/images/onsen/onsen_1903_0001.jpg
新横浜温泉（しんよこはま）,神奈川県,関東,https://www.yukoyuko.net/onsen/1904,https://static.yukoyuko.net/images/onsen/onsen_1904_0001.jpg
中里温泉（なかさと）,神奈川県,関東,https://www.yukoyuko.net/onsen/1905,https://static.yukoyuko.net/images/onsen/onsen_1905_0001.jpg
衣笠温泉（きぬがさ）,神奈川県,関東,https://www.yukoyuko.net/onsen/1906,https://static.yukoyuko.net/images/onsen/onsen_1906_0001.jpg
飯山温泉（いいやま）,神奈川県,関東,https://www.yukoyuko.net/onsen/1907,https://static.yukoyuko.net/images/onsen/onsen_1907_0001.jpg
かぶと湯温泉（かぶとゆ）,神奈川県,関東,https://www.yukoyuko.net/onsen/1908,https://static.yukoyuko.net/images/onsen/onsen_1908_0001.jpg
塩川鉱泉（しおかわこうせん）,神奈川県,関東,https://www.yukoyuko.net/onsen/1909,https://static.yukoyuko.net/images/onsen/onsen_1909_0001.jpg
別所温泉（神奈川県）（べっしょ）,神奈川県,関東,https://www.yukoyuko.net/onsen/1910,https://static.yukoyuko.net/images/onsen/onsen_1910_0001.jpg
湖尻温泉（こじり）,神奈川県,関東,https://www.yukoyuko.net/onsen/1911,https://static.yukoyuko.net/images/onsen/onsen_1911_0001.jpg
早雲山温泉（そううんざん）,神奈川県,関東,https://www.yukoyuko.net/onsen/1912,https://static.yukoyuko.net/images/onsen/onsen_1912_0001.jpg
根府川温泉（ねぶかわ）,神奈川県,関東,https://www.yukoyuko.net/onsen/1913,https://static.yukoyuko.net/images/common/no-image.jpg
あしがらの温泉（あしがらの）,神奈川県,関東,https://www.yukoyuko.net/onsen/1914,https://static.yukoyuko.net/images/onsen/onsen_1914_0001.jpg
泉（伊豆湯河原）温泉（いずみ（いずゆがわら））,静岡県,中部,https://www.yukoyuko.net/onsen/1915,https://static.yukoyuko.net/images/onsen/onsen_1915_0001.jpg
笹原温泉（河津）（ささはら（かわづ））,静岡県,中部,https://www.yukoyuko.net/onsen/1916,https://static.yukoyuko.net/images/onsen/onsen_1916_0001.jpg
南熱海（伊豆多賀）温泉（みなみあたみ（いずたが））,静岡県,中部,https://www.yukoyuko.net/onsen/1917,https://static.yukoyuko.net/images/onsen/onsen_1917_0001.jpg
観音温泉（かんのん）,静岡県,中部,https://www.yukoyuko.net/onsen/1919,https://static.yukoyuko.net/images/onsen/onsen_1919_0001.jpg
田牛温泉（とうじ）,静岡県,中部,https://www.yukoyuko.net/onsen/1920,https://static.yukoyuko.net/images/onsen/onsen_1920_0001.jpg
横川温泉（静岡県）（よこかわ）,静岡県,中部,https://www.yukoyuko.net/onsen/1921,https://static.yukoyuko.net/images/onsen/onsen_1921_0001.jpg
石部温泉（いしぶ）,静岡県,中部,https://www.yukoyuko.net/onsen/1922,https://static.yukoyuko.net/images/onsen/onsen_1922_0001.jpg
岩地温泉（いわち）,静岡県,中部,https://www.yukoyuko.net/onsen/1923,https://static.yukoyuko.net/images/onsen/onsen_1923_0001.jpg
桜田温泉（さくらだ）,静岡県,中部,https://www.yukoyuko.net/onsen/1924,https://static.yukoyuko.net/images/onsen/onsen_1924_0001.jpg
禰宜ノ畑温泉（ねぎのはた）,静岡県,中部,https://www.yukoyuko.net/onsen/1925,https://static.yukoyuko.net/images/onsen/onsen_1925_0001.jpg
駒の湯温泉（静岡県）（こまのゆ）,静岡県,中部,https://www.yukoyuko.net/onsen/1926,https://static.yukoyuko.net/images/onsen/onsen_1926_0001.jpg
韮山温泉（にらやま）,静岡県,中部,https://www.yukoyuko.net/onsen/1927,https://static.yukoyuko.net/images/onsen/onsen_1927_0001.jpg
冷川温泉（ひえかわ）,静岡県,中部,https://www.yukoyuko.net/onsen/1928,https://static.yukoyuko.net/images/onsen/onsen_1928_0001.jpg
原保温泉（わらぼ）,静岡県,中部,https://www.yukoyuko.net/onsen/1930,https://static.yukoyuko.net/images/onsen/onsen_1930_0001.jpg
竹倉温泉（たけくら）,静岡県,中部,https://www.yukoyuko.net/onsen/1931,https://static.yukoyuko.net/images/onsen/onsen_1931_0001.jpg
稲子川温泉（いなごかわ）,静岡県,中部,https://www.yukoyuko.net/onsen/1933,https://static.yukoyuko.net/images/onsen/onsen_1933_0001.jpg
瓜島温泉（うりじま）,静岡県,中部,https://www.yukoyuko.net/onsen/1934,https://static.yukoyuko.net/images/onsen/onsen_1934_0001.jpg
富士 田貫湖温泉（ふじたぬきこ）,静岡県,中部,https://www.yukoyuko.net/onsen/1937,https://static.yukoyuko.net/images/onsen/onsen_1937_0001.jpg
梅ヶ島新田温泉（うめがしましんでん）,静岡県,中部,https://www.yukoyuko.net/onsen/1938,https://static.yukoyuko.net/images/onsen/onsen_1938_0001.jpg
口坂本温泉（くちさかもと）,静岡県,中部,https://www.yukoyuko.net/onsen/1939,https://static.yukoyuko.net/images/onsen/onsen_1939_0001.jpg
梅ヶ島コンヤ温泉（うめがしまこんや）,静岡県,中部,https://www.yukoyuko.net/onsen/1940,https://static.yukoyuko.net/images/onsen/onsen_1940_0001.jpg
平山・北沼上温泉（ひらやま・きたぬまがみ）,静岡県,中部,https://www.yukoyuko.net/onsen/1941,https://static.yukoyuko.net/images/onsen/onsen_1941_0001.jpg
油山温泉（ゆやま）,静岡県,中部,https://www.yukoyuko.net/onsen/1942,https://static.yukoyuko.net/images/onsen/onsen_1942_0001.jpg
蓬来温泉（よもぎひら）,静岡県,中部,https://www.yukoyuko.net/onsen/1943,https://static.yukoyuko.net/images/onsen/onsen_1943_0001.jpg
千頭温泉（せんず）,静岡県,中部,https://www.yukoyuko.net/onsen/1945,https://static.yukoyuko.net/images/onsen/onsen_1945_0001.jpg
田代温泉（たしろ）,静岡県,中部,https://www.yukoyuko.net/onsen/1946,https://static.yukoyuko.net/images/onsen/onsen_1946_0001.jpg
新居浜温泉（静岡県）（あらいはま）,静岡県,中部,https://www.yukoyuko.net/onsen/1947,https://static.yukoyuko.net/images/onsen/onsen_1947_0001.jpg
志太温泉（しだ）,静岡県,中部,https://www.yukoyuko.net/onsen/1948,https://static.yukoyuko.net/images/onsen/onsen_1948_0001.jpg
沓野温泉（くつの）,長野県,中部,https://www.yukoyuko.net/onsen/1950,https://static.yukoyuko.net/images/onsen/onsen_1950_0001.jpg
新湯田中温泉（しんゆだなか）,長野県,中部,https://www.yukoyuko.net/onsen/1951,https://static.yukoyuko.net/images/onsen/onsen_1951_0001.jpg
白馬かたくり温泉（はくばかたくり）,長野県,中部,https://www.yukoyuko.net/onsen/1953,https://static.yukoyuko.net/images/onsen/onsen_1953_0001.jpg
はぎ温泉（はぎ）,山口県,中国,https://www.yukoyuko.net/onsen/1954,https://static.yukoyuko.net/images/onsen/onsen_1954_0001.jpg
萩阿武川温泉（はぎあぶがわ）,山口県,中国,https://www.yukoyuko.net/onsen/1955,https://static.yukoyuko.net/images/onsen/onsen_1955_0001.jpg
田万川温泉（たまがわ）,山口県,中国,https://www.yukoyuko.net/onsen/1956,https://static.yukoyuko.net/images/onsen/onsen_1956_0001.jpg
長門峡温泉（ちょうもんきょう）,山口県,中国,https://www.yukoyuko.net/onsen/1957,https://static.yukoyuko.net/images/onsen/onsen_1957_0001.jpg
湯元新祖谷温泉（ゆもといんいや）,徳島県,四国,https://www.yukoyuko.net/onsen/1958,https://static.yukoyuko.net/images/onsen/onsen_1958_0001.jpg
岳の湯温泉（熊本県）（たけのゆ）,熊本県,九州,https://www.yukoyuko.net/onsen/1959,https://static.yukoyuko.net/images/common/no-image.jpg
地獄谷温泉（熊本県）（じごくだに）,熊本県,九州,https://www.yukoyuko.net/onsen/1961,https://static.yukoyuko.net/images/onsen/onsen_1961_0001.jpg
鈴ヶ谷温泉（すずがたに）,熊本県,九州,https://www.yukoyuko.net/onsen/1963,https://static.yukoyuko.net/images/onsen/onsen_1963_0001.jpg
垂玉温泉（たるたま）,熊本県,九州,https://www.yukoyuko.net/onsen/1964,https://static.yukoyuko.net/images/onsen/onsen_1964_0001.jpg
湯の谷温泉（ゆのたに）,熊本県,九州,https://www.yukoyuko.net/onsen/1965,https://static.yukoyuko.net/images/onsen/onsen_1965_0001.jpg
浜脇温泉（はまわき）,大分県,九州,https://www.yukoyuko.net/onsen/1966,https://static.yukoyuko.net/images/onsen/onsen_1966_0001.jpg
柴石温泉（しばせき）,大分県,九州,https://www.yukoyuko.net/onsen/1967,https://static.yukoyuko.net/images/onsen/onsen_1967_0001.jpg
川底温泉（かわぞこ）,大分県,九州,https://www.yukoyuko.net/onsen/1970,https://static.yukoyuko.net/images/onsen/onsen_1970_0001.jpg
硫黄谷温泉（いおうだに）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1971,https://static.yukoyuko.net/images/onsen/onsen_1971_0001.jpg
湯之谷温泉（鹿児島県）（ゆのたに）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1972,https://static.yukoyuko.net/images/onsen/onsen_1972_0001.jpg
栗川温泉（くりかわ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1973,https://static.yukoyuko.net/images/onsen/onsen_1973_0001.jpg
殿湯温泉（とのゆ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1974,https://static.yukoyuko.net/images/onsen/onsen_1974_0001.jpg
関平温泉（せきひら）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1975,https://static.yukoyuko.net/images/onsen/onsen_1975_0001.jpg
野々湯温泉（ののゆ）,鹿児島県,九州,https://www.yukoyuko.net/onsen/1976,https://static.yukoyuko.net/images/onsen/onsen_1976_0001.jpg
烏帽子岩温泉（えぼしいわ）,大分県,九州,https://www.yukoyuko.net/onsen/1977,https://static.yukoyuko.net/images/onsen/onsen_1977_0001.jpg
守護陣温泉（しゅごじん）,熊本県,九州,https://www.yukoyuko.net/onsen/1980,https://static.yukoyuko.net/images/onsen/onsen_1980_0001.jpg
みやばる温泉（みやばる）,熊本県,九州,https://www.yukoyuko.net/onsen/1981,https://static.yukoyuko.net/images/onsen/onsen_1981_0001.jpg
わいた温泉郷（わいた）,熊本県,九州,https://www.yukoyuko.net/onsen/1991,https://static.yukoyuko.net/images/onsen/onsen_1991_0001.jpg
英彦山温泉（ひこさん）,福岡県,九州,https://www.yukoyuko.net/onsen/1992,https://static.yukoyuko.net/images/onsen/onsen_1992_0001.jpg
利尻富士温泉（りしりふじ）,北海道,北海道,https://www.yukoyuko.net/onsen/2025,https://static.yukoyuko.net/images/onsen/onsen_2025_0001.jpg
美留和温泉（びるわ）,北海道,北海道,https://www.yukoyuko.net/onsen/2041,https://static.yukoyuko.net/images/onsen/onsen_2041_0001.jpg
空庭温泉（そらにわ）,大阪府,近畿,https://www.yukoyuko.net/onsen/2051,https://static.yukoyuko.net/images/onsen/onsen_2051_0001.jpg
芦野温泉（あしの）,栃木県,関東,https://www.yukoyuko.net/onsen/2052,https://static.yukoyuko.net/images/onsen/onsen_2052_0001.jpg
貝掛温泉（かいかけ）,新潟県,中部,https://www.yukoyuko.net/onsen/2053,https://static.yukoyuko.net/images/onsen/onsen_2053_0001.jpg
みくりが池温泉（みくりがいけ）,富山県,中部,https://www.yukoyuko.net/onsen/2054,https://static.yukoyuko.net/images/onsen/onsen_2054_0001.jpg
天目山温泉（てんもくざん）,山梨県,中部,https://www.yukoyuko.net/onsen/2055,https://static.yukoyuko.net/images/onsen/onsen_2055_0001.jpg
真木温泉（まぎ）,山梨県,中部,https://www.yukoyuko.net/onsen/2056,https://static.yukoyuko.net/images/onsen/onsen_2056_0001.jpg
法能温泉（ほうのう）,山梨県,中部,https://www.yukoyuko.net/onsen/2058,https://static.yukoyuko.net/images/onsen/onsen_2058_0001.jpg
道志の湯温泉（どうしのゆ）,山梨県,中部,https://www.yukoyuko.net/onsen/2060,https://static.yukoyuko.net/images/onsen/onsen_2060_0001.jpg
嵯峨塩鉱泉（さがしお）,山梨県,中部,https://www.yukoyuko.net/onsen/2061,https://static.yukoyuko.net/images/onsen/onsen_2061_0001.jpg
大塚温泉（おおつか）,群馬県,関東,https://www.yukoyuko.net/onsen/2062,https://static.yukoyuko.net/images/onsen/onsen_2062_0001.jpg
奥平温泉（おくだいら）,群馬県,関東,https://www.yukoyuko.net/onsen/2063,https://static.yukoyuko.net/images/onsen/onsen_2063_0001.jpg
小野上温泉（おのがみ）,群馬県,関東,https://www.yukoyuko.net/onsen/2064,https://static.yukoyuko.net/images/onsen/onsen_2064_0001.jpg
温泉センター諏訪の湯（せんたーすわのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2065,https://static.yukoyuko.net/images/onsen/onsen_2065_0001.jpg
川中温泉（かわなか）,群馬県,関東,https://www.yukoyuko.net/onsen/2067,https://static.yukoyuko.net/images/onsen/onsen_2067_0001.jpg
休暇村鹿沢高原雲井の湯（きゅうかむらかざわこうげんくもいのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2068,https://static.yukoyuko.net/images/onsen/onsen_2068_0001.jpg
桜川温泉（さくらがわ）,群馬県,関東,https://www.yukoyuko.net/onsen/2069,https://static.yukoyuko.net/images/onsen/onsen_2069_0001.jpg
真沢温泉（さなざわ）,群馬県,関東,https://www.yukoyuko.net/onsen/2070,https://static.yukoyuko.net/images/onsen/onsen_2070_0001.jpg
猿川温泉（さるかわ）,群馬県,関東,https://www.yukoyuko.net/onsen/2071,https://static.yukoyuko.net/images/onsen/onsen_2071_0001.jpg
塩河原温泉（しおがわら）,群馬県,関東,https://www.yukoyuko.net/onsen/2072,https://static.yukoyuko.net/images/onsen/onsen_2072_0001.jpg
高山温泉（たかやま）,群馬県,関東,https://www.yukoyuko.net/onsen/2074,https://static.yukoyuko.net/images/onsen/onsen_2074_0001.jpg
滝沢温泉（たきざわ）,群馬県,関東,https://www.yukoyuko.net/onsen/2075,https://static.yukoyuko.net/images/onsen/onsen_2075_0001.jpg
つつじの湯（つつじのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2076,https://static.yukoyuko.net/images/onsen/onsen_2076_0001.jpg
峠の湯（とうげのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2077,https://static.yukoyuko.net/images/onsen/onsen_2077_0001.jpg
梨木温泉（なしぎ）,群馬県,関東,https://www.yukoyuko.net/onsen/2078,https://static.yukoyuko.net/images/onsen/onsen_2078_0001.jpg
野栗沢温泉（のぐりさわ）,群馬県,関東,https://www.yukoyuko.net/onsen/2079,https://static.yukoyuko.net/images/onsen/onsen_2079_0001.jpg
鳩の湯温泉（はとのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2080,https://static.yukoyuko.net/images/onsen/onsen_2080_0001.jpg
富士見温泉見晴らしの湯（ふじみみはらしのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2081,https://static.yukoyuko.net/images/onsen/onsen_2081_0001.jpg
船尾の湯（ふなおのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2082,https://static.yukoyuko.net/images/onsen/onsen_2082_0001.jpg
松の湯温泉（まつのゆ）,群馬県,関東,https://www.yukoyuko.net/onsen/2083,https://static.yukoyuko.net/images/onsen/onsen_2083_0001.jpg
大胡温泉（おおご）,群馬県,関東,https://www.yukoyuko.net/onsen/2086,https://static.yukoyuko.net/images/onsen/onsen_2086_0001.jpg
大島鉱泉温泉（おしまこうせん）,群馬県,関東,https://www.yukoyuko.net/onsen/2087,https://static.yukoyuko.net/images/onsen/onsen_2087_0001.jpg
おのがみ温泉（おのがみ）,群馬県,関東,https://www.yukoyuko.net/onsen/2088,https://static.yukoyuko.net/images/onsen/onsen_2088_0001.jpg
倉渕温泉（くらぶち）,群馬県,関東,https://www.yukoyuko.net/onsen/2089,https://static.yukoyuko.net/images/onsen/onsen_2089_0001.jpg
座禅温泉（ざぜん）,群馬県,関東,https://www.yukoyuko.net/onsen/2090,https://static.yukoyuko.net/images/onsen/onsen_2090_0001.jpg
たんげ温泉（たんげ）,群馬県,関東,https://www.yukoyuko.net/onsen/2091,https://static.yukoyuko.net/images/onsen/onsen_2091_0001.jpg
幡谷温泉（はたや）,群馬県,関東,https://www.yukoyuko.net/onsen/2092,https://static.yukoyuko.net/images/onsen/onsen_2092_0001.jpg
花咲温泉（はなさく）,群馬県,関東,https://www.yukoyuko.net/onsen/2093,https://static.yukoyuko.net/images/onsen/onsen_2093_0001.jpg
半出来・吾妻温泉（はんでき・あがつま）,群馬県,関東,https://www.yukoyuko.net/onsen/2094,https://static.yukoyuko.net/images/onsen/onsen_2094_0001.jpg
りょうぜん新温泉（りょうぜんしん）,京都府,近畿,https://www.yukoyuko.net/onsen/2096,https://static.yukoyuko.net/images/onsen/onsen_2096_0001.jpg
丹後琴引温泉（たんごことびき）,京都府,近畿,https://www.yukoyuko.net/onsen/2099,https://static.yukoyuko.net/images/onsen/onsen_2099_0001.jpg
赤根温泉（あかね）,大分県,九州,https://www.yukoyuko.net/onsen/2100,https://static.yukoyuko.net/images/onsen/onsen_2100_0001.jpg
生竜温泉（いきりゅう）,大分県,九州,https://www.yukoyuko.net/onsen/2101,https://static.yukoyuko.net/images/onsen/onsen_2101_0001.jpg
裏耶馬渓温泉（うらやばけい）,大分県,九州,https://www.yukoyuko.net/onsen/2102,https://static.yukoyuko.net/images/onsen/onsen_2102_0001.jpg
大神温泉（おおがみ）,大分県,九州,https://www.yukoyuko.net/onsen/2103,https://static.yukoyuko.net/images/onsen/onsen_2103_0001.jpg
北白川天然ラジウム温泉（きたしらかわてんねんらじうむ）,京都府,近畿,https://www.yukoyuko.net/onsen/2104,https://static.yukoyuko.net/images/onsen/onsen_2104_0001.jpg
笠置温泉（かさぎ）,京都府,近畿,https://www.yukoyuko.net/onsen/2105,https://static.yukoyuko.net/images/onsen/onsen_2105_0001.jpg
